,MergedDB EdgeId,Merge DB Source Node ID,Merge DB Target Node ID,Old Edge Id List,Source Label,Target Label
27701,27701,14096,15599,[35774],frosting (dairy; frozen),semisolid
27702,27702,14096,15574,[35775],frosting (dairy; frozen),milk or milk component
27703,27703,14096,15576,[35776],frosting (dairy; frozen),preservation by freezing
27704,27704,14098,2278,[35777],magellan smelt (raw),solid
27705,27705,14098,15565,[35778],magellan smelt (raw),not heat-treated
27706,27706,14098,13548,[35779],magellan smelt (raw),skeletal meat part
27707,27707,293,15573,[35782],mango plant,fruit; peel present; core; pit or seed present
27708,27708,14099,8337,[35785],oat bran oil,food (liquid)
27709,27709,14099,175,[35786],oat bran oil,fat or oil
27710,27710,14100,15582,[35787],irish whiskey cake,whole; shape achieved by forming
27711,27711,14100,15560,[35788],irish whiskey cake,fully heat-treated
27712,27712,14100,1834,[35789],irish whiskey cake,sucrose
27713,27713,14100,10226,[35790],irish whiskey cake,food baking process
27714,27714,14100,15590,[35791],irish whiskey cake,alcoholated
27715,27715,14100,15619,[35792],irish whiskey cake,spice or herb added
27716,27716,14100,2317,[35793],irish whiskey cake,http://purl.obolibrary.org/obo/FOODON_03460147
27717,27717,14101,809,[35801],chocolate-covered cookie,whole; shape achieved by forming; thickness <0.3 cm.
27718,27718,14101,15560,[35802],chocolate-covered cookie,fully heat-treated
27719,27719,14101,459,[35803],chocolate-covered cookie,sugar product
27720,27720,14101,10226,[35804],chocolate-covered cookie,food baking process
27721,27721,14101,7229,[35805],chocolate-covered cookie,microbial/enzymatic modification process
27722,27722,14101,8520,[35806],chocolate-covered cookie,curing or aging process
27723,27723,14101,15744,[35807],chocolate-covered cookie,chocolate coating or covering process
27724,27724,14101,609,[35808],chocolate-covered cookie,grain added
27725,27725,14101,15595,[35809],chocolate-covered cookie,chocolate or cocoa added
27726,27726,14103,15642,[35810],sweet potato flakes,divided or disintegrated
27727,27727,14103,8577,[35811],sweet potato flakes,root; tuber or bulb; without peel
27728,27728,14103,15568,[35812],sweet potato flakes,water removal process
27729,27729,14103,15569,[35813],sweet potato flakes,preservation by dehydration or drying
27730,27730,14107,15582,[35821],fish block (minced),whole; shape achieved by forming
27731,27731,14107,13625,[35822],fish block (minced),skeletal meat part; without bone or shell
27732,27732,1907,15567,[35833],alfalfa,whole; natural shape
27733,27733,1907,2060,[35834],alfalfa,seed (treated)
27734,27734,176,2278,[35835],red grouper,solid
27735,27735,176,15565,[35836],red grouper,not heat-treated
27736,27736,176,13548,[35837],red grouper,skeletal meat part
27737,27737,1122,3346,[35841],blackeyed pea plant,cooking in water or water-based liquid
27738,27738,311,15643,[35845],caerphilly cheese,partial fat removal process
27739,27739,311,3008,[35847],caerphilly cheese,low fat food
27740,27740,2084,15560,[35849],fish sauce (fermented),fully heat-treated
27741,27741,2084,2737,[35851],fish sauce (fermented),proteolytic fermentation process
27742,27742,2084,1506,[35853],fish sauce (fermented),curing or aging 1 to 2 months
27743,27743,651,15566,[35855],cabbage juice,liquid; low viscosity; with no visible particles
27744,27744,651,9626,[35856],cabbage juice,head (plant)
27745,27745,14127,15567,[35857],chicken loaf lunch meat,whole; natural shape
27746,27746,14127,15560,[35858],chicken loaf lunch meat,fully heat-treated
27747,27747,14127,13625,[35859],chicken loaf lunch meat,skeletal meat part; without bone or shell
27748,27748,122,11723,[35868],mayonnaise,low sodium claim or use
27749,27749,645,15567,[35869],buckwheat plant,whole; natural shape
27750,27750,645,15565,[35870],buckwheat plant,not heat-treated
27751,27751,645,15561,[35871],buckwheat plant,seed; skin present; germ present
27752,27752,14135,15567,[35872],seville orange (whole; raw),whole; natural shape
27753,27753,14135,15565,[35873],seville orange (whole; raw),not heat-treated
27754,27754,14135,15573,[35874],seville orange (whole; raw),fruit; peel present; core; pit or seed present
27755,27755,14136,11347,[35875],vitamin d preparations for addition to food; dry,finely ground
27756,27756,14136,15568,[35876],vitamin d preparations for addition to food; dry,water removal process
27757,27757,14136,15569,[35877],vitamin d preparations for addition to food; dry,preservation by dehydration or drying
27758,27758,14136,1571,[35878],vitamin d preparations for addition to food; dry,vitamin D
27759,27759,14137,15567,[35889],south atlantic king crab (raw),whole; natural shape
27760,27760,14137,15565,[35890],south atlantic king crab (raw),not heat-treated
27761,27761,14137,15602,[35891],south atlantic king crab (raw),whole animal or most parts used
27762,27762,1198,15571,[35894],skim milk food product,flavoring or taste ingredient added
27763,27763,14138,816,[35896],tomato catsup substitute (sweetened with honey),semisolid with smooth consistency
27764,27764,14138,15560,[35897],tomato catsup substitute (sweetened with honey),fully heat-treated
27765,27765,14138,15573,[35898],tomato catsup substitute (sweetened with honey),fruit; peel present; core; pit or seed present
27766,27766,14138,15591,[35899],tomato catsup substitute (sweetened with honey),acidified
27767,27767,14138,1099,[35900],tomato catsup substitute (sweetened with honey),honey added
27768,27768,14138,15580,[35901],tomato catsup substitute (sweetened with honey),flavoring; spice or herb added
27769,27769,292,10226,[35910],frankfurter,food baking process
27770,27770,14145,11347,[35913],whipping cream cake mix,finely ground
27771,27771,14145,1493,[35914],whipping cream cake mix,dry mix
27772,27772,14145,15568,[35915],whipping cream cake mix,water removal process
27773,27773,14145,15569,[35916],whipping cream cake mix,preservation by dehydration or drying
27774,27774,14145,15586,[35917],whipping cream cake mix,sugar or sugar syrup added
27775,27775,14145,609,[35918],whipping cream cake mix,grain added
27776,27776,14145,15613,[35919],whipping cream cake mix,dairy product added
27777,27777,14146,13651,[35920],pacific mackerel canned,can; bottle or jar
27778,27778,14146,2278,[35921],pacific mackerel canned,solid
27779,27779,14146,15560,[35922],pacific mackerel canned,fully heat-treated
27780,27780,14146,13548,[35923],pacific mackerel canned,skeletal meat part
27781,27781,14146,15583,[35924],pacific mackerel canned,sterilization by heating
27782,27782,705,15679,[35927],grape juice (thompson; seedless),water addition process
27783,27783,1664,15594,[35930],imitation wild cherry drop,glucitol
27784,27784,1664,15591,[35931],imitation wild cherry drop,acidified
27785,27785,1664,6132,[35934],imitation wild cherry drop,dietary claim or use
27786,27786,14150,15567,[35935],spinach whole leaf in brine,whole; natural shape
27787,27787,14150,15581,[35936],spinach whole leaf in brine,leaf
27788,27788,14150,15651,[35937],spinach whole leaf in brine,packed in salt brine
27789,27789,14152,11347,[35941],mustard powder,finely ground
27790,27790,14152,15565,[35942],mustard powder,not heat-treated
27791,27791,14152,15561,[35943],mustard powder,seed; skin present; germ present
27792,27792,14152,15568,[35944],mustard powder,water removal process
27793,27793,14152,15569,[35945],mustard powder,preservation by dehydration or drying
27794,27794,14155,3729,[35946],soybean bran,divided into pieces
27795,27795,14155,15604,[35947],soybean bran,skin or bran (pericarp)
27796,27796,502,2317,[35956],apple drink (artificially flavored; frozen concentrate),http://purl.obolibrary.org/obo/FOODON_03460147
27797,27797,502,15612,[35957],apple drink (artificially flavored; frozen concentrate),nutrient or dietary substance added
27798,27798,502,15580,[35958],apple drink (artificially flavored; frozen concentrate),flavoring; spice or herb added
27799,27799,299,15624,[35965],tuna (raw),smoked by smoke infiltration
27800,27800,299,15596,[35966],tuna (raw),salted
27801,27801,299,8520,[35967],tuna (raw),curing or aging process
27802,27802,299,15617,[35968],tuna (raw),preservation by smoking
27803,27803,14159,15578,[35969],papaya syrup concentrate,fruit part
27804,27804,14159,15568,[35970],papaya syrup concentrate,water removal process
27805,27805,14159,15623,[35971],papaya syrup concentrate,sucrose added
27806,27806,14160,15585,[35972],babassu oil (edible),liquid; high viscosity; with no visible particles
27807,27807,14160,175,[35973],babassu oil (edible),fat or oil
27808,27808,14163,727,[35974],peanut butter with smoky crisps,semisolid with solid pieces
27809,27809,14163,15560,[35975],peanut butter with smoky crisps,fully heat-treated
27810,27810,14163,2316,[35976],peanut butter with smoky crisps,seed; skin present; germ removed
27811,27811,14163,15584,[35977],peanut butter with smoky crisps,smoked or smoke-flavored
27812,27812,14164,2278,[35978],striped mullet (raw),solid
27813,27813,14164,15565,[35979],striped mullet (raw),not heat-treated
27814,27814,14164,13548,[35980],striped mullet (raw),skeletal meat part
27815,27815,14165,15567,[35981],sturgeon roe semi-preserved,whole; natural shape
27816,27816,14165,15070,[35982],sturgeon roe semi-preserved,ovary; roe
27817,27817,14165,12943,[35983],sturgeon roe semi-preserved,preservative-related claim or use
27818,27818,14166,5866,[35984],lupine seed meal,medium ground
27819,27819,14166,15561,[35985],lupine seed meal,seed; skin present; germ present
27820,27820,14166,15568,[35986],lupine seed meal,water removal process
27821,27821,14166,15569,[35987],lupine seed meal,preservation by dehydration or drying
27822,27822,14166,4600,[35988],lupine seed meal,non-food animal as food consumer
27823,27823,14166,2171,[35989],lupine seed meal,food animal as consumer
27824,27824,14168,13651,[35990],sweet red bell pepper (strips; canned),can; bottle or jar
27825,27825,14168,3729,[35991],sweet red bell pepper (strips; canned),divided into pieces
27826,27826,14168,15560,[35992],sweet red bell pepper (strips; canned),fully heat-treated
27827,27827,14168,15687,[35993],sweet red bell pepper (strips; canned),ripe or mature
27828,27828,14168,15645,[35994],sweet red bell pepper (strips; canned),pod containing small; immature seed
27829,27829,14168,15583,[35995],sweet red bell pepper (strips; canned),sterilization by heating
27830,27830,14169,13651,[35996],strawberry in syrup (canned),can; bottle or jar
27831,27831,14169,15567,[35997],strawberry in syrup (canned),whole; natural shape
27832,27832,14169,15560,[35998],strawberry in syrup (canned),fully heat-treated
27833,27833,14169,15573,[35999],strawberry in syrup (canned),fruit; peel present; core; pit or seed present
27834,27834,14169,15583,[36000],strawberry in syrup (canned),sterilization by heating
27835,27835,14169,15586,[36001],strawberry in syrup (canned),sugar or sugar syrup added
27836,27836,14169,5006,[36002],strawberry in syrup (canned),packed in sweetened liquid
27837,27837,14170,2278,[36003],flatfish (raw),solid
27838,27838,14170,15565,[36004],flatfish (raw),not heat-treated
27839,27839,14170,13548,[36005],flatfish (raw),skeletal meat part
27840,27840,658,15568,[36014],mozzarella cheese,water removal process
27841,27841,1044,2278,[36016],eggplant (stuffed),solid
27842,27842,1044,15560,[36017],eggplant (stuffed),fully heat-treated
27843,27843,1661,11347,[36019],potato flour,finely ground
27844,27844,1661,8577,[36020],potato flour,root; tuber or bulb; without peel
27845,27845,1661,15568,[36021],potato flour,water removal process
27846,27846,1661,15569,[36022],potato flour,preservation by dehydration or drying
27847,27847,14172,727,[36023],beef curry,semisolid with solid pieces
27848,27848,14172,13548,[36024],beef curry,skeletal meat part
27849,27849,14172,15648,[36025],beef curry,nut or seed added
27850,27850,14172,15580,[36026],beef curry,flavoring; spice or herb added
27851,27851,14172,11856,[36027],beef curry,packed in gravy or sauce
27852,27852,1916,15567,"[36028, 39270]",field corn (ground),whole; natural shape
27853,27853,14177,15599,[36040],peanut paste,semisolid
27854,27854,14177,2060,[36041],peanut paste,seed (treated)
27855,27855,14179,5866,[36042],yellow corn grits,medium ground
27856,27856,14179,15565,[36043],yellow corn grits,not heat-treated
27857,27857,14179,15620,[36044],yellow corn grits,seed; skin removed; germ removed (endosperm)
27858,27858,14179,15568,[36045],yellow corn grits,water removal process
27859,27859,14179,15569,[36046],yellow corn grits,preservation by dehydration or drying
27860,27860,14180,3729,[36047],japanese black tea (dry),divided into pieces
27861,27861,14180,15562,[36048],japanese black tea (dry),partially heat-treated
27862,27862,14180,15581,[36049],japanese black tea (dry),leaf
27863,27863,14180,15568,[36050],japanese black tea (dry),water removal process
27864,27864,14180,15636,[36051],japanese black tea (dry),enzymatic modification process
27865,27865,14180,15107,[36052],japanese black tea (dry),artificial heat drying
27866,27866,14181,15567,[36053],sauger fillet (raw),whole; natural shape
27867,27867,14181,15565,[36054],sauger fillet (raw),not heat-treated
27868,27868,14181,13625,[36055],sauger fillet (raw),skeletal meat part; without bone or shell
27869,27869,14182,15629,[36056],mint julep,liquid; low viscosity; with solid pieces
27870,27870,14182,15560,[36057],mint julep,fully heat-treated
27871,27871,14182,2060,[36058],mint julep,seed (treated)
27872,27872,14182,15630,[36059],mint julep,flavoring; spice or herb added; natural
27873,27873,14182,10464,[36060],mint julep,alcohol fermentation process
27874,27874,14182,7623,[36061],mint julep,food distillation process
27875,27875,14182,15623,[36062],mint julep,sucrose added
27876,27876,14184,13548,[36063],crayfish preparation (unsterilized),skeletal meat part
