,Merge DB Node ID,Merged Nodes Old ID list,label
12042,12042,[15769],italian dressing
12043,12043,[15770],devonshire cream
12044,12044,[15771],shellfish meat (whole or parts)
12045,12045,[15772],bottletree plant
12046,12046,[15773],kidney bean flour
12047,12047,[15777],butter and sugar mix
12048,12048,[15778],formulated liquid diets
12049,12049,[15779],fat-based dessert (energy reduced)
12050,12050,[15781],01600 - puffed rice textured bread (efsa foodex2)
12051,12051,[15782],antimicrobial preservative (codex)
12052,12052,[15784],meat minced
12053,12053,[15785],15680 - northern highbush blueberry (efsa foodex2)
12054,12054,[15786],bourbon vanilla plant
12055,12055,[15787],glass container; coloured
12056,12056,[15788],pizza with meat topping
12057,12057,[15789],swim bladder
12058,12058,[15792],custard pastry filling
12059,12059,[15795],blood cockle
12060,12060,[15796],42380 - chocolate milk flavour (efsa foodex2)
12061,12061,[15797],wood box
12062,12062,[15798],mexican oyster (raw)
12063,12063,[15800],41500 - fudge sauce (efsa foodex2)
12064,12064,[15805],25740 - amphibians; reptiles; snails; insects (efsa foodex2)
12065,12065,[15806],rennet liquid
12066,12066,[15807],CCFAC sweeteners
12067,12067,[15810],aluminum coextruded with paper
12068,12068,[15811],34880 - purple echinacea infusion leaves (efsa foodex2)
12069,12069,[15812],imitation raspberry jelly
12070,12070,[15813],44930 - iron (efsa foodex2)
12071,12071,[15814],apricot kernel
12072,12072,[15816],gravy mix (dry)
12073,12073,[15817],20150 - pig liver (efsa foodex2)
12074,12074,[15819],24380 - pompanos (efsa foodex2)
12075,12075,[15820],longhead dab
12076,12076,[15821],meringue topping
12077,12077,[15822],03100 - cereal rolled grains (efsa foodex2)
12078,12078,[15823],plant product based flavoring or seasoning
12079,12079,[15824],agave worm (preserved in alcohol)
12080,12080,[15825],fully hydrogenated oil
12081,12081,[15828],food contact surface from natural material
12082,12082,[15831],baked beans (dish)
12083,12083,[15832],1200000 - crops exclusively for animal feed (ec)
12084,12084,[15833],32510 - dehydrated/powdered fruit juice (efsa foodex2)
12085,12085,[15835],42540 - currant flavour (efsa foodex2)
12086,12086,[15837],white truffle
12087,12087,[15839],apricot spread (food product)
12088,12088,[15840],corn oil margarine
12089,12089,[15842],rice wine
12090,12090,[15845],hot pepper paste
12091,12091,[15846],10290 - flageolet (fresh seeds) (efsa foodex2)
12092,12092,[15847],rhubarb jam
12093,12093,[15848],alfalfa meal
12094,12094,[15849],lemon and marjoram jelly
12095,12095,[15850],red pepper (crushed)
12096,12096,[15851],50102000 - fruit - prepared/processed (gs1 gpc)
12097,12097,[15853],40590 - sea salt (efsa foodex2)
12098,12098,[15854],high density polyethylene container
12099,12099,[15855],paper or paperboard
12100,12100,[15856],04770 - savoy cabbages (efsa foodex2)
12101,12101,[15857],pot pie (meat)
12102,12102,[15860],43310 - nutmeg flavour (efsa foodex2)
12103,12103,[15861],12720 - mints; dry (efsa foodex2)
12104,12104,[15862],cream mint
12105,12105,[15864],smoked tuna (frozen)
12106,12106,[15865],18840 - rabbit carcase (efsa foodex2)
12107,12107,[15866],29710 - processed eggs (efsa foodex2)
12108,12108,[15868],19140 - mixed beef and mutton/lamb fresh meat (efsa foodex2)
12109,12109,[15870],36290 - other herbal infusion materials from flowers (efsa foodex2)
12110,12110,[15871],ampul
12111,12111,[15872],obsolete: flaxseed oil
12112,12112,[15874],43360 - oyster flavour (efsa foodex2)
12113,12113,[15875],cooking sherry
12114,12114,[15876],38360 - rye drink (efsa foodex2)
12115,12115,[15877],fowl ova (raw)
12116,12116,[15878],butilarra fresca
12117,12117,[15879],beef loin cut
12118,12118,[15882],milk-derivative-based preparation (desserts and similar products) energy reduced
12119,12119,[15883],00030 - cereal grains (and cereal-like grains) (efsa foodex2)
12120,12120,[15885],10190 - canned starchy root products (efsa foodex2)
12121,12121,[15886],japanese ginseng plant
12122,12122,[15887],cardinalfish
12123,12123,[15888],sherbet on wooden stick
12124,12124,[15891],smooth oreo dory
12125,12125,[15892],pimiento cheese
12126,12126,[15893],lupin seed food product
12127,12127,[15895],fruit cider
12128,12128,[15896],pacific round herring
12129,12129,[15898],fish marinade
12130,12130,[15899],seafood or seafood product (us cfr)
12131,12131,[15900],plant product based flavoring
12132,12132,[15902],collard greens frozen
12133,12133,[15903],coffee mixture
12134,12134,[15904],red chili pepper (raw; fresh)
12135,12135,[15907],oat must
12136,12136,[15909],corn bran (raw)
12137,12137,[15911],imitation cocoa butter
12138,12138,[15913],gracilaria
12139,12139,[15914],31990 - nectar; banana (efsa foodex2)
12140,12140,[15915],coffee bean (unroasted)
12141,12141,[15916],vegetable soup mix (chunky; dried)
12142,12142,[15918],30140 - honey; blended (efsa foodex2)
12143,12143,[15919],guitarfish genus
12144,12144,[15920],potatobean plant
12145,12145,[15923],fruit yogurt (no added sugar; energy 2.0 mj or less)
12146,12146,[15925],tarragon in vinegar
12147,12147,[15927],dextrose containing crystallization water
12148,12148,[15928],jelly (artificially sweetened)
12149,12149,[15929],quality
12150,12150,[15930],tomato soup mix
12151,12151,[15931],game bird meat (raw)
12152,12152,[15933],00450 - rice grain; glutinous (efsa foodex2)
12153,12153,[15934],spanish peanut (whole; raw)
12154,12154,[15935],lemonade mix
12155,12155,[15937],29090 - cheese; bleu d'auvergne (efsa foodex2)
12156,12156,[15938],small european locust lobster
12157,12157,[15940],herbal candy
12158,12158,[15941],boysenberry beverage syrup
12159,12159,[15942],09970 - common polypody roots (efsa foodex2)
12160,12160,[15944],43740 - sour flavour (efsa foodex2)
12161,12161,[15947],soft drink mix; powdered; energy-containing sweetener not added
12162,12162,[15948],sugar confectionery
12163,12163,[15950],malabar red snapper fillet (raw)
12164,12164,[15951],new zealand wreckfish (raw)
12165,12165,[15952],fruit juice cocktail
12166,12166,[15953],syrup food supplement
12167,12167,[15957],tortoise shell bamboo plant
12168,12168,[15959],30430 - chocolate/cocoa-based products (efsa foodex2)
12169,12169,[15960],bitter orange marmalade
12170,12170,[15963],asian water buffalo meat food product
12171,12171,[15966],shrimp flour
12172,12172,[15967],09810 - andean yam beans (efsa foodex2)
12173,12173,[15969],19330 - goat; minced meat (efsa foodex2)
12174,12174,[15970],spanish thyme plant
12175,12175,[15972],triticale flour
12176,12176,[15975],imitation lemonade (frozen concentrate)
12177,12177,[15976],mango melon plant
12178,12178,[15977],atherton oak plant
12179,12179,[15978],hawaiian shrimp with pineapple (dish)
12180,12180,[15979],33120 - soft drink; orange flavour (efsa foodex2)
12181,12181,[15982],thornback ray
12182,12182,[15985],duckling
12183,12183,[15986],sand flounder
12184,12184,[15987],20020 - hare fresh fat tissue (efsa foodex2)
12185,12185,[15988],vegetable protein drink
12186,12186,[15990],australian millet plant
12187,12187,[15991],fish; lophiiform
12188,12188,[15993],pork kidney
12189,12189,[15994],hogfish
12190,12190,[15997],mactra surf shell family
12191,12191,[15998],fish ham (food product)
12192,12192,[15999],food brining process
12193,12193,[16000],extraction solvent (codex)
12194,12194,[16002],crystal shrimp
12195,12195,[16003],27280 - cream powder (efsa foodex2)
12196,12196,[16004],cycas plant
12197,12197,[16006],ginger cracker
12198,12198,[16007],36580 - other herbal infusion materials from roots (efsa foodex2)
12199,12199,[16008],evaporated skim milk
12200,12200,[16011],shrimp or prawn (canned)
12201,12201,[16012],date shell
12202,12202,[16014],vanilla frozen dessert reduced calorie with aspartame
12203,12203,[16015],high monounsaturated fat
12204,12204,[16016],fruit jelly with pectin
12205,12205,[16017],herbal honey
12206,12206,[16019],50261500 - peas  (with pods) (gs1 gpc)
12207,12207,[16020],fish solubles (dried)
12208,12208,[16021],polysaccharide-producing plant
12209,12209,[16022],imitation eggnog
12210,12210,[16023],cream-filled pastry
12211,12211,[16024],beverage powder for home preparation of drinks
12212,12212,[16025],catfish stick
12213,12213,[16026],pickled cabbage food product
12214,12214,[16027],19240 - zebu fresh meat (efsa foodex2)
12215,12215,[16028],16630 - aonlas (efsa foodex2)
12216,12216,[16029],emperor shrimp (raw)
12217,12217,[16030],preservation by ionizing radiation
12218,12218,[16031],waterchestnut plant
12219,12219,[16033],frankfurter on a stick (batter-dipped; cooked)
12220,12220,[16034],50202400 - non alcoholic beverages - not ready to drink (gs1 gpc)
12221,12221,[16035],enfamil premature 20 iron fortified infant formula ready-to-feed
12222,12222,[16036],turkish coffee
12223,12223,[16038],25200 - miscellaneous marine crustaceans (efsa foodex2)
12224,12224,[16046],potato dish (eurofir)
12225,12225,[16047],bakery product; unsweetened (us cfr)
12226,12226,[16048],polystyrene container
12227,12227,[16049],tonkatsu sauce
12228,12228,[16050],43080 - mandarin flavour (efsa foodex2)
12229,12229,[16051],puffed wheat cereal
12230,12230,[16052],vegetable corn plant
12231,12231,[16053],eubacteriales
12232,12232,[16054],13760 - caraway fruit (efsa foodex2)
12233,12233,[16055],44450 - home-preparation aids (efsa foodex2)
12234,12234,[16057],cherry ice cream
12235,12235,[16058],cutlassfish
12236,12236,[16059],australian sea bream (raw)
12237,12237,[16060],camelid milk beverage
12238,12238,[16062],egg raisin bread
12239,12239,[16064],kidney bean cake
12240,12240,[16068],bouillon mix (dried)
12241,12241,[16070],17930 - fruit chips (efsa foodex2)
12242,12242,[16071],whole wheat pita bread
12243,12243,[16075],mince pie
12244,12244,[16076],23690 - gilthead seabream (efsa foodex2)
12245,12245,[16077],cow milk cured cheese food product
12246,12246,[16080],fish; scorpaeniform
12247,12247,[16081],dolichos plant
12248,12248,[16082],29280 - firm-ripened cheese with added herbs; spices or other ingredients (efsa foodex2)
12249,12249,[16083],01720 - croutons (efsa foodex2)
12250,12250,[16085],cow whole milk 3.5% fat
12251,12251,[16088],poultry sausage (food product)
12252,12252,[16090],mammalian milk butter
12253,12253,[16091],eucalyptus plant
12254,12254,[16092],sunflower seed (whole kernel; shell off)
12255,12255,[16093],50193600 - meat substitutes (gs1 gpc)
12256,12256,[16094],coral tooth mushroom
12257,12257,[16097],bourbon-flavored jelly
12258,12258,[16098],14580 - calamondins (efsa foodex2)
12259,12259,[16099],41490 - chocolate sauce (efsa foodex2)
12260,12260,[16101],food (ready-to-cook)
12261,12261,[16102],southeast pacific grunt
12262,12262,[16104],palm kernel (ground)
12263,12263,[16106],butterball fish (raw)
12264,12264,[16108],33060 - soft drink; cherry flavour (efsa foodex2)
12265,12265,[16109],locust tree
12266,12266,[16110],18140 - jam; blueberries (efsa foodex2)
12267,12267,[16111],luk on tea (dry)
12268,12268,[16112],animal bouillon base (liquid)
12269,12269,[16114],pink flesh
12270,12270,[16115],angled loofah plant
12271,12271,[16116],pasteurized process cheese spread with fruit or vegetable
12272,12272,[16117],chondrus
12273,12273,[16119],12200 - perilla seeds (efsa foodex2)
12274,12274,[16121],imitation milk products (eurofir)
12275,12275,[16123],42870 - herbs flavour (efsa foodex2)
12276,12276,[16129],marine areas
12277,12277,[16132],canola meal
12278,12278,[16133],blue corn plant
12279,12279,[16134],multicomponent meal (us cfr)
12280,12280,[16135],14520 - kaffir limes (efsa foodex2)
12281,12281,[16136],00600 - khorasan wheat grain (efsa foodex2)
12282,12282,[16139],37990 - protein and protein components for sports people (efsa foodex2)
12283,12283,[16140],31510 - blended margarine (efsa foodex2)
12284,12284,[16142],waffle dough
12285,12285,[16144],dark bread
12286,12286,[16148],sugars free food
12287,12287,[16153],mushroom stems and pieces (canned)
12288,12288,[16154],tortoise
12289,12289,[16156],curled endive plant
12290,12290,[16160],seafood newburg (with textured soy protein added; dish)
12291,12291,[16161],obsolete: other substance coated or covered
12292,12292,[16162],26290 - canned salmon (efsa foodex2)
12293,12293,[16165],hot pepper relish
12294,12294,[16169],landjaeger
12295,12295,[16170],20010 - wild boar; fresh fat tissue (efsa foodex2)
12296,12296,[16171],27020 - yoghurt; goat milk; flavoured (efsa foodex2)
12297,12297,[16173],obsolete: mustard and cress
12298,12298,[16174],tropical fruit salad (canned)
12299,12299,[16175],mushroom soup mix
12300,12300,[16176],40610 - mixed herbs and spices (efsa foodex2)
12301,12301,[16177],pork butt (uncooked; cured)
12302,12302,[16181],loaf (nonspecific)
12303,12303,[16182],service tree
12304,12304,[16184],chocolate ice cream drop candy
12305,12305,[16186],mudminnow family
12306,12306,[16187],sweet-tea plant
12307,12307,[16191],37540 - infant formula; based on protein hydrolysates; powder (efsa foodex2)
12308,12308,[16194],10370 - monantha vetches (without pods) (efsa foodex2)
12309,12309,[16195],food cutting process
12310,12310,[16196],31700 - juice; berry-grape (efsa foodex2)
12311,12311,[16197],pink skin
12312,12312,[16198],filet
12313,12313,[16199],food (pasteurized)
12314,12314,[16200],goose barnacle
12315,12315,[16201],cauliflower vegetable food product
12316,12316,[16202],canary dentex
12317,12317,[16203],vegetable glace
12318,12318,[16204],chameleon-plant plant
12319,12319,[16205],39430 - pizza and similar with cheese; and mushrooms (efsa foodex2)
12320,12320,[16206],binagol (dish)
12321,12321,[16207],corn bran cereal
12322,12322,[16208],bonito tuna (canned)
12323,12323,[16209],15980 - purple crowberries (efsa foodex2)
12324,12324,[16210],white asparagus vegetable food product
12325,12325,[16211],37400 - lemon verbena infusion (efsa foodex2)
12326,12326,[16212],pumpkin pie spice
12327,12327,[16215],bagaceira velha
12328,12328,[16217],pectin jelly candy (us cfr)
12329,12329,[16218],sorbetto
12330,12330,[16220],partly hydrogenated oil
12331,12331,[16221],45050 - dietary fibre (efsa foodex2)
12332,12332,[16222],green bean with dehydrated onions and peppers (canned)
12333,12333,[16223],sodium caseinate
12334,12334,[16227],44360 - anti-foaming agent (efsa foodex2)
12335,12335,[16228],39750 - rice; meat; and vegetables meal (efsa foodex2)
12336,12336,[16229],royal red shrimp
12337,12337,[16230],cheese asiago medium
12338,12338,[16232],raisin (whole)
12339,12339,[16233],06720 - dosakayi (efsa foodex2)
12340,12340,[16236],27300 - other dairy powder (efsa foodex2)
12341,12341,[16237],offshore jack mackerel
12342,12342,[16238],fungus vegetable food product
12343,12343,[16239],32  miscellaneous foods (efg)
12344,12344,[16242],plastic screw cap/pilfer proof
12345,12345,[16243],natural (animal-derived) rennet food product
12346,12346,[16244],sweet osmanthus plant
12347,12347,[16245],konnyaku-ko
12348,12348,[16246],wild strawberry preserve
12349,12349,[16248],llama
12350,12350,[16251],obsolete: hypocotyl
12351,12351,[16252],chilean guava plant
12352,12352,[16253],tempura batter
12353,12353,[16254],leucaena plant
12354,12354,[16257],blood orange plant
12355,12355,[16258],amaranth seed (raw)
12356,12356,[16261],reconstituted orange juice (from frozen concentrate)
12357,12357,[16262],puerto rican yam (raw)
12358,12358,[16264],024  seed for beverages and sweets (sb) (ccpr)
12359,12359,[16266],00990 - millet groats (efsa foodex2)
12360,12360,[16267],potato skin
12361,12361,[16268],grapefruit peel
12362,12362,[16269],herring in wine sauce
